Time	(25) S1	(26) S2	(27) S3	(28) S4	
2.815	-0.05999992	-0.06	-0.06	-0.04234795	
2.8152	-0.05999992	-0.06	-0.06	-0.04224749	
2.8154	-0.05999992	-0.06	-0.06	-0.04215139	
2.8156	-0.05999992	-0.06	-0.06	-0.04205947	
2.8158	-0.05999993	-0.06	-0.06	-0.04197156	
2.816	-0.05999993	-0.06	-0.06	-0.04188749	
2.8162	-0.05999993	-0.06	-0.06	-0.04180711	
2.8164	-0.05999994	-0.06	-0.06	-0.04173025	
2.8166	-0.05999994	-0.06	-0.06	-0.04165676	
2.8168	-0.05999994	-0.06	-0.06	-0.0415865	
2.817	-0.05999994	-0.06	-0.06	-0.04151934	
2.8172	-0.05999995	-0.06	-0.06	-0.04145513	
2.8174	-0.05999995	-0.06	-0.06	-0.04139376	
2.8176	-0.05999995	-0.06	-0.06	-0.04133508	
2.8178	-0.05999995	-0.06	-0.06	-0.041279	
2.818	-0.05999995	-0.06	-0.06	-0.04122538	
2.8182	-0.05999995	-0.06	-0.06	-0.04117413	
2.8184	-0.05999996	-0.06	-0.06	-0.04112514	
2.8186	-0.05999996	-0.06	-0.06	-0.0410783	
2.8188	-0.05999996	-0.06	-0.06	-0.04103352	
2.819	-0.05999996	-0.06	-0.06	-0.0409907	
2.8192	-0.05999997	-0.06	-0.06	-0.04094975	
2.8194	-0.05999997	-0.06	-0.06	-0.0409106	
2.8196	-0.05999997	-0.06	-0.06	-0.04087315	
2.8198	-0.05999997	-0.06	-0.06	-0.04083733	
2.82	-0.05999997	-0.06	-0.06	-0.04080306	
2.8202	-0.05999997	-0.06	-0.06	-0.04077029	
2.8204	-0.05999997	-0.06	-0.06	-0.04073893	
2.8206	-0.05999997	-0.06	-0.06	-0.04070894	
2.8208	-0.05999997	-0.06	-0.06	-0.04068024	
2.821	-0.05999998	-0.06	-0.06	-0.04065278	
2.8212	-0.05999998	-0.06	-0.06	-0.04062651	
2.8214	-0.05999998	-0.06	-0.06	-0.04060137	
2.8216	-0.05999998	-0.06	-0.06	-0.04057731	
2.8218	-0.05999998	-0.06	-0.06	-0.04055429	
2.822	-0.05999998	-0.06	-0.06	-0.04053225	
2.8222	-0.05999998	-0.06	-0.06	-0.04051117	
2.8224	-0.05999998	-0.06	-0.06	-0.04049098	
2.8226	-0.05999998	-0.06	-0.06	-0.04047167	
2.8228	-0.05999998	-0.06	-0.06	-0.04045318	
2.823	-0.05999998	-0.06	-0.06	-0.04043548	
2.8232	-0.05999998	-0.06	-0.06	-0.04041854	
2.8234	-0.05999998	-0.06	-0.06	-0.04040232	
2.8236	-0.05999998	-0.06	-0.06	-0.04038679	
2.8238	-0.05999998	-0.06	-0.06	-0.04037193	
2.824	-0.05999999	-0.06	-0.06	-0.04035769	
2.8242	-0.05999999	-0.06	-0.06	-0.04034407	
2.8244	-0.05999999	-0.06	-0.06	-0.04033102	
2.8246	-0.05999999	-0.06	-0.06	-0.04031853	
2.8248	-0.05999999	-0.06	-0.06	-0.04030656	
2.825	-0.05999999	-0.06	-0.06	-0.0402951	
2.8252	-0.05999999	-0.06	-0.06	-0.04028413	
2.8254	-0.05999999	-0.06	-0.06	-0.04027362	
2.8256	-0.05999999	-0.06	-0.06	-0.04026356	
2.8258	-0.05999999	-0.06	-0.06	-0.04025392	
2.826	-0.05999999	-0.06	-0.06	-0.04024468	
2.8262	-0.05999999	-0.06	-0.06	-0.04023584	
2.8264	-0.05999999	-0.06	-0.06	-0.04022737	
2.8266	-0.05999999	-0.06	-0.06	-0.04021925	
2.8268	-0.05999999	-0.06	-0.06	-0.04021148	
2.827	-0.05999999	-0.06	-0.06	-0.04020403	
2.8272	-0.05999999	-0.06	-0.06	-0.04019689	
2.8274	-0.05999999	-0.06	-0.06	-0.04019004	
2.8276	-0.05999999	-0.06	-0.06	-0.04018348	
2.8278	-0.05999999	-0.06	-0.06	-0.04017718	
2.828	-0.05999999	-0.06	-0.06	-0.04017114	
2.8282	-0.05999999	-0.06	-0.06	-0.04016534	
2.8284	-0.05999999	-0.06	-0.06	-0.04015978	
2.8286	-0.05999999	-0.06	-0.06	-0.04015445	
2.8288	-0.05999999	-0.06	-0.06	-0.04014932	
2.829	-0.05999999	-0.06	-0.06	-0.04014441	
2.8292	-0.05999999	-0.06	-0.06	-0.04013969	
2.8294	-0.05999999	-0.06	-0.06	-0.04013517	
2.8296	-0.05999999	-0.06	-0.06	-0.04013082	
2.8298	-0.05999999	-0.06	-0.06	-0.04012666	
2.83	-0.05999999	-0.06	-0.06	-0.04012265	
2.8302	-0.05999999	-0.06	-0.06	-0.04011881	
2.8304	-0.05999999	-0.06	-0.06	-0.04011513	
2.8306	-0.05999999	-0.06	-0.06	-0.0401116	
2.8308	-0.05999999	-0.06	-0.06	-0.0401082	
2.831	-0.05999999	-0.06	-0.06	-0.04010495	
2.8312	-0.05999999	-0.06	-0.06	-0.04010183	
2.8314	-0.06	-0.06	-0.06	-0.04009884	
2.8316	-0.06	-0.06	-0.06	-0.04009597	
2.8318	-0.06	-0.06	-0.06	-0.04009322	
2.832	-0.06	-0.06	-0.06	-0.04009058	
2.8322	-0.06	-0.06	-0.06	-0.04008804	
2.8324	-0.06	-0.06	-0.06	-0.04008562	
2.8326	-0.06	-0.06	-0.06	-0.04008329	
2.8328	-0.06	-0.06	-0.06	-0.04008106	
2.833	-0.06	-0.06	-0.06	-0.04007892	
2.8332	-0.06	-0.06	-0.06	-0.04007687	
2.8334	-0.06	-0.06	-0.06	-0.04007491	
2.8336	-0.06	-0.06	-0.06	-0.04007303	
2.8338	-0.06	-0.06	-0.06	-0.04007123	
2.834	-0.06	-0.06	-0.06	-0.0400695	
2.8342	-0.06	-0.06	-0.06	-0.04006785	
2.8344	-0.06	-0.06	-0.06	-0.04006626	
2.8346	-0.06	-0.06	-0.06	-0.04006474	
2.8348	-0.06	-0.06	-0.06	-0.04006329	
2.835	-0.06	-0.06	-0.06	-0.04006189	
2.8352	-0.06	-0.06	-0.06	-0.04006055	
2.8354	-0.06	-0.06	-0.06	-0.04005927	
2.8356	-0.06	-0.06	-0.06	-0.04005804	
2.8358	-0.06	-0.06	-0.06	-0.04005685	
2.836	-0.06	-0.06	-0.06	-0.04005571	
2.8362	-0.06	-0.06	-0.06	-0.04005462	
2.8364	-0.06	-0.06	-0.06	-0.04005358	
2.8366	-0.06	-0.06	-0.06	-0.04005257	
2.8368	-0.06	-0.06	-0.06	-0.0400516	
2.837	-0.06	-0.06	-0.06	-0.04005067	
2.8372	-0.06	-0.06	-0.06	-0.04004978	
2.8374	-0.06	-0.06	-0.06	-0.04004892	
2.8376	-0.06	-0.06	-0.06	-0.0400481	
2.8378	-0.06	-0.06	-0.06	-0.04004731	
2.838	-0.06	-0.06	-0.06	-0.04004656	
2.8382	-0.06	-0.06	-0.06	-0.04004583	
2.8384	-0.06	-0.06	-0.06	-0.04004513	
2.8386	-0.06	-0.06	-0.06	-0.04004447	
2.8388	-0.06	-0.06	-0.06	-0.04004383	
2.839	-0.06	-0.06	-0.06	-0.04004322	
2.8392	-0.06	-0.06	-0.06	-0.04004264	
2.8394	-0.06	-0.06	-0.06	-0.04004207	
2.8396	-0.06	-0.06	-0.06	-0.04004154	
2.8398	-0.06	-0.06	-0.06	-0.04004102	
2.84	-0.06	-0.06	-0.06	-0.04004053	
2.8402	-0.06	-0.06	-0.06	-0.04004006	
2.8404	-0.06	-0.06	-0.06	-0.04003961	
2.8406	-0.06	-0.06	-0.06	-0.04003919	
2.8408	-0.06	-0.06	-0.06	-0.04003878	
2.841	-0.06	-0.06	-0.06	-0.04003838	
2.8412	-0.06	-0.06	-0.06	-0.04003801	
2.8414	-0.06	-0.06	-0.06	-0.04003765	
2.8416	-0.06	-0.06	-0.06	-0.04003731	
2.8418	-0.06	-0.06	-0.06	-0.04003699	
2.842	-0.06	-0.06	-0.06	-0.04003668	
2.8422	-0.06	-0.06	-0.06	-0.04003638	
2.8424	-0.06	-0.06	-0.06	-0.0400361	
2.8426	-0.06	-0.06	-0.06	-0.04003583	
2.8428	-0.06	-0.06	-0.06	-0.04003558	
2.843	-0.06	-0.06	-0.06	-0.04003533	
2.8432	-0.06	-0.06	-0.06	-0.0400351	
2.8434	-0.06	-0.06	-0.06	-0.04003488	
2.8436	-0.06	-0.06	-0.06	-0.04003466	
2.8438	-0.06	-0.06	-0.06	-0.04003446	
2.844	-0.06	-0.06	-0.06	-0.04003427	
2.8442	-0.06	-0.06	-0.06	-0.04003409	
2.8444	-0.06	-0.06	-0.06	-0.04003392	
2.8446	-0.06	-0.06	-0.06	-0.04003375	
2.8448	-0.06	-0.06	-0.06	-0.04003359	
2.845	-0.06	-0.06	-0.06	-0.04003344	
2.8452	-0.06	-0.06	-0.06	-0.0400333	
2.8454	-0.06	-0.06	-0.06	-0.04003317	
2.8456	-0.06	-0.06	-0.06	-0.04003304	
2.8458	-0.06	-0.06	-0.06	-0.04003292	
2.846	-0.06	-0.06	-0.06	-0.04003281	
2.8462	-0.06	-0.06	-0.06	-0.0400327	
2.8464	-0.06	-0.06	-0.06	-0.0400326	
2.8466	-0.06	-0.06	-0.06	-0.0400325	
2.8468	-0.06	-0.06	-0.06	-0.04003241	
2.847	-0.06	-0.06	-0.06	-0.04003232	
2.8472	-0.06	-0.06	-0.06	-0.04003224	
2.8474	-0.06	-0.06	-0.06	-0.04003216	
2.8476	-0.06	-0.06	-0.06	-0.04003209	
2.8478	-0.06	-0.06	-0.06	-0.04003202	
2.848	-0.06	-0.06	-0.06	-0.04003195	
2.8482	-0.06	-0.06	-0.06	-0.0400319	
2.8484	-0.06	-0.06	-0.06	-0.04003184	
2.8486	-0.06	-0.06	-0.06	-0.04003178	
2.8488	-0.06	-0.06	-0.06	-0.04003173	
2.849	-0.06	-0.06	-0.06	-0.04003169	
2.8492	-0.06	-0.06	-0.06	-0.04003165	
2.8494	-0.06	-0.06	-0.06	-0.0400316	
2.8496	-0.06	-0.06	-0.06	-0.04003157	
2.8498	-0.06	-0.06	-0.06	-0.04003153	
2.85	-0.06	-0.06	-0.06	-0.0400315	
2.8502	-0.06	-0.06	-0.06	-0.04003147	
2.8504	-0.06	-0.06	-0.06	-0.04003144	
2.8506	-0.06	-0.06	-0.06	-0.04003142	
2.8508	-0.06	-0.06	-0.06	-0.0400314	
2.851	-0.06	-0.06	-0.06	-0.04003138	
2.8512	-0.06	-0.06	-0.06	-0.04003137	
2.8514	-0.06	-0.06	-0.06	-0.04003135	
2.8516	-0.06	-0.06	-0.06	-0.04003134	
2.8518	-0.06	-0.06	-0.06	-0.04003133	
2.852	-0.06	-0.06	-0.06	-0.04003132	
2.8522	-0.06	-0.06	-0.06	-0.04003131	
2.8524	-0.06	-0.06	-0.06	-0.04003131	
2.8526	-0.06	-0.06	-0.06	-0.0400313	
2.8528	-0.06	-0.06	-0.06	-0.0400313	
2.853	-0.06	-0.06	-0.06	-0.0400313	
2.8532	-0.06	-0.06	-0.06	-0.0400313	
2.8534	-0.06	-0.06	-0.06	-0.0400313	
2.8536	-0.06	-0.06	-0.06	-0.0400313	
2.8538	-0.06	-0.06	-0.06	-0.0400313	
2.854	-0.06	-0.06	-0.06	-0.0400313	
2.8542	-0.06	-0.06	-0.06	-0.04003131	
2.8544	-0.06	-0.06	-0.06	-0.04003131	
2.8546	-0.06	-0.06	-0.06	-0.04003132	
2.8548	-0.06	-0.06	-0.06	-0.04003133	
2.855	-0.06	-0.06	-0.06	-0.04003134	
2.8552	-0.06	-0.06	-0.06	-0.04003134	
2.8554	-0.06	-0.06	-0.06	-0.04003135	
2.8556	-0.06	-0.06	-0.06	-0.04003136	
2.8558	-0.06	-0.06	-0.06	-0.04003137	
2.856	-0.06	-0.06	-0.06	-0.04003138	
2.8562	-0.06	-0.06	-0.06	-0.0400314	
2.8564	-0.06	-0.06	-0.06	-0.04003141	
2.8566	-0.06	-0.06	-0.06	-0.04003142	
2.8568	-0.06	-0.06	-0.06	-0.04003144	
2.857	-0.06	-0.06	-0.06	-0.04003145	
2.8572	-0.06	-0.06	-0.06	-0.04003146	
2.8574	-0.06	-0.06	-0.06	-0.04003148	
2.8576	-0.06	-0.06	-0.06	-0.04003149	
2.8578	-0.06	-0.06	-0.06	-0.04003151	
2.858	-0.06	-0.06	-0.06	-0.04003153	
2.8582	-0.06	-0.06	-0.06	-0.04003154	
2.8584	-0.06	-0.06	-0.06	-0.04003156	
2.8586	-0.06	-0.06	-0.06	-0.04003158	
2.8588	-0.06	-0.06	-0.06	-0.04003159	
2.859	-0.06	-0.06	-0.06	-0.04003161	
2.8592	-0.06	-0.06	-0.06	-0.04003163	
2.8594	-0.06	-0.06	-0.06	-0.04003165	
2.8596	-0.06	-0.06	-0.06	-0.04003167	
2.8598	-0.06	-0.06	-0.06	-0.04003169	
2.86	-0.06	-0.06	-0.06	-0.04003171	
2.8602	-0.06	-0.06	-0.06	-0.04003172	
2.8604	-0.06	-0.06	-0.06	-0.04003174	
2.8606	-0.06	-0.06	-0.06	-0.04003175	
2.8608	-0.06	-0.06	-0.06	-0.04003177	
2.861	-0.06	-0.06	-0.06	-0.04003178	
2.8612	-0.06	-0.06	-0.06	-0.0400318	
2.8614	-0.06	-0.06	-0.06	-0.04003181	
2.8616	-0.06	-0.06	-0.06	-0.04003183	
2.8618	-0.06	-0.06	-0.06	-0.04003184	
2.862	-0.06	-0.06	-0.06	-0.04003186	
2.8622	-0.06	-0.06	-0.06	-0.04003187	
2.8624	-0.06	-0.06	-0.06	-0.04003188	
2.8626	-0.06	-0.06	-0.06	-0.0400319	
2.8628	-0.06	-0.06	-0.06	-0.04003192	
2.863	-0.06	-0.06	-0.06	-0.04003193	
2.8632	-0.06	-0.06	-0.06	-0.04003195	
2.8634	-0.06	-0.06	-0.06	-0.04003197	
2.8636	-0.06	-0.06	-0.06	-0.04003198	
2.8638	-0.06	-0.06	-0.06	-0.04003201	
2.864	-0.06	-0.06	-0.06	-0.04003203	
2.8642	-0.06	-0.06	-0.06	-0.04003205	
2.8644	-0.06	-0.06	-0.06	-0.04003207	
2.8646	-0.06	-0.06	-0.06	-0.0400321	
2.8648	-0.06	-0.06	-0.06	-0.04003212	
2.865	-0.06	-0.06	-0.06	-0.04003215	
2.8652	-0.06	-0.06	-0.06	-0.04003218	
2.8654	-0.06	-0.06	-0.06	-0.04003221	
2.8656	-0.06	-0.06	-0.06	-0.04003225	
2.8658	-0.06	-0.06	-0.06	-0.04003228	
2.866	-0.06	-0.06	-0.06	-0.04003231	
2.8662	-0.06	-0.06	-0.06	-0.04003235	
2.8664	-0.06	-0.06	-0.06	-0.04003239	
2.8666	-0.06	-0.06	-0.06	-0.04003243	
2.8668	-0.06	-0.06	-0.06	-0.04003247	
2.867	-0.06	-0.06	-0.06	-0.04003252	
2.8672	-0.06	-0.06	-0.06	-0.04003256	
2.8674	-0.06	-0.06	-0.06	-0.04003261	
2.8676	-0.06	-0.06	-0.06	-0.04003266	
2.8678	-0.06	-0.06	-0.06	-0.04003271	
2.868	-0.06	-0.06	-0.06	-0.04003276	
2.8682	-0.06	-0.06	-0.06	-0.04003282	
2.8684	-0.06	-0.06	-0.06	-0.04003287	
2.8686	-0.06	-0.06	-0.06	-0.04003293	
2.8688	-0.06	-0.06	-0.06	-0.04003299	
2.869	-0.06	-0.06	-0.06	-0.04003306	
2.8692	-0.06	-0.06	-0.06	-0.04003312	
2.8694	-0.06	-0.06	-0.06	-0.04003319	
2.8696	-0.06	-0.06	-0.06	-0.04003325	
2.8698	-0.06	-0.06	-0.06	-0.04003333	
2.87	-0.06	-0.06	-0.06	-0.0400334	
2.8702	-0.06	-0.06	-0.06	-0.04003347	
2.8704	-0.06	-0.06	-0.06	-0.04003354	
2.8706	-0.06	-0.06	-0.06	-0.04003361	
2.8708	-0.06	-0.06	-0.06	-0.04003369	
2.871	-0.06	-0.06	-0.06	-0.04003377	
2.8712	-0.06	-0.06	-0.06	-0.04003384	
2.8714	-0.06	-0.06	-0.06	-0.04003392	
2.8716	-0.06	-0.06	-0.06	-0.040034	
2.8718	-0.06	-0.06	-0.06	-0.04003408	
2.872	-0.06	-0.06	-0.06	-0.04003416	
2.8722	-0.06	-0.06	-0.06	-0.04003425	
2.8724	-0.06	-0.06	-0.06	-0.04003433	
2.8726	-0.06	-0.06	-0.06	-0.04003441	
2.8728	-0.06	-0.06	-0.06	-0.0400345	
2.873	-0.06	-0.06	-0.06	-0.04003458	
2.8732	-0.06	-0.06	-0.06	-0.04003467	
2.8734	-0.06	-0.06	-0.06	-0.04003476	
2.8736	-0.06	-0.06	-0.06	-0.04003485	
2.8738	-0.06	-0.06	-0.06	-0.04003493	
2.874	-0.06	-0.06	-0.06	-0.04003502	
2.8742	-0.06	-0.06	-0.06	-0.04003512	
2.8744	-0.06	-0.06	-0.06	-0.04003521	
2.8746	-0.06	-0.06	-0.06	-0.0400353	
2.8748	-0.06	-0.06	-0.06	-0.04003539	
2.875	-0.06	-0.06	-0.06	-0.04003548	
2.8752	-0.06	-0.06	-0.06	-0.04003557	
2.8754	-0.06	-0.06	-0.06	-0.04003567	
2.8756	-0.06	-0.06	-0.06	-0.04003576	
2.8758	-0.06	-0.06	-0.06	-0.04003586	
2.876	-0.06	-0.06	-0.06	-0.04003595	
2.8762	-0.06	-0.06	-0.06	-0.04003604	
2.8764	-0.06	-0.06	-0.06	-0.04003614	
2.8766	-0.06	-0.06	-0.06	-0.04003623	
2.8768	-0.06	-0.06	-0.06	-0.04003633	
2.877	-0.06	-0.06	-0.06	-0.04003642	
2.8772	-0.06	-0.06	-0.06	-0.04003652	
2.8774	-0.06	-0.06	-0.06	-0.04003661	
2.8776	-0.06	-0.06	-0.06	-0.04003671	
2.8778	-0.06	-0.06	-0.06	-0.0400368	
2.878	-0.06	-0.06	-0.06	-0.0400369	
2.8782	-0.06	-0.06	-0.06	-0.04003699	
2.8784	-0.06	-0.06	-0.06	-0.04003708	
2.8786	-0.06	-0.06	-0.06	-0.04003718	
2.8788	-0.06	-0.06	-0.06	-0.04003727	
2.879	-0.06	-0.06	-0.06	-0.04003736	
2.8792	-0.06	-0.06	-0.06	-0.04003746	
2.8794	-0.06	-0.06	-0.06	-0.04003755	
2.8796	-0.06	-0.06	-0.06	-0.04003764	
2.8798	-0.06	-0.06	-0.06	-0.04003773	
2.88	-0.06	-0.06	-0.06	-0.04003782	
2.8802	-0.06	-0.06	-0.06	-0.04003791	
2.8804	-0.06	-0.06	-0.06	-0.040038	
2.8806	-0.06	-0.06	-0.06	-0.04003809	
2.8808	-0.06	-0.06	-0.06	-0.04003818	
2.881	-0.06	-0.06	-0.06	-0.04003826	
2.8812	-0.06	-0.06	-0.06	-0.04003835	
2.8814	-0.06	-0.06	-0.06	-0.04003844	
2.8816	-0.06	-0.06	-0.06	-0.04003852	
2.8818	-0.06	-0.06	-0.06	-0.0400386	
2.882	-0.06	-0.06	-0.06	-0.04003869	
2.8822	-0.06	-0.06	-0.06	-0.04003877	
2.8824	-0.06	-0.06	-0.06	-0.04003885	
2.8826	-0.06	-0.06	-0.06	-0.04003894	
2.8828	-0.06	-0.06	-0.06	-0.04003902	
2.883	-0.06	-0.06	-0.06	-0.0400391	
2.8832	-0.06	-0.06	-0.06	-0.04003917	
2.8834	-0.06	-0.06	-0.06	-0.04003925	
2.8836	-0.06	-0.06	-0.06	-0.04003933	
2.8838	-0.06	-0.06	-0.06	-0.04003941	
2.884	-0.06	-0.06	-0.06	-0.04003948	
2.8842	-0.06	-0.06	-0.06	-0.04003955	
2.8844	-0.06	-0.06	-0.06	-0.04003962	
2.8846	-0.06	-0.06	-0.06	-0.04003969	
2.8848	-0.06	-0.06	-0.06	-0.04003976	
2.885	-0.06	-0.06	-0.06	-0.04003982	
2.8852	-0.06	-0.06	-0.06	-0.04003988	
2.8854	-0.06	-0.06	-0.06	-0.04003994	
2.8856	-0.06	-0.06	-0.06	-0.04004	
2.8858	-0.06	-0.06	-0.06	-0.04004005	
2.886	-0.06	-0.06	-0.06	-0.0400401	
2.8862	-0.06	-0.06	-0.06	-0.04004015	
2.8864	-0.06	-0.06	-0.06	-0.0400402	
2.8866	-0.06	-0.06	-0.06	-0.04004024	
2.8868	-0.06	-0.06	-0.06	-0.04004029	
2.887	-0.06	-0.06	-0.06	-0.04004033	
2.8872	-0.06	-0.06	-0.06	-0.04004036	
2.8874	-0.06	-0.06	-0.06	-0.0400404	
2.8876	-0.06	-0.06	-0.06	-0.04004043	
2.8878	-0.06	-0.06	-0.06	-0.04004047	
2.888	-0.06	-0.06	-0.06	-0.0400405	
2.8882	-0.06	-0.06	-0.06	-0.04004052	
2.8884	-0.06	-0.06	-0.06	-0.04004055	
2.8886	-0.06	-0.06	-0.06	-0.04004057	
2.8888	-0.06	-0.06	-0.06	-0.0400406	
2.889	-0.06	-0.06	-0.06	-0.04004062	
2.8892	-0.06	-0.06	-0.06	-0.04004064	
2.8894	-0.06	-0.06	-0.06	-0.04004065	
2.8896	-0.06	-0.06	-0.06	-0.04004067	
2.8898	-0.06	-0.06	-0.06	-0.04004069	
2.89	-0.06	-0.06	-0.06	-0.0400407	
2.8902	-0.06	-0.06	-0.06	-0.04004071	
2.8904	-0.06	-0.06	-0.06	-0.04004072	
2.8906	-0.06	-0.06	-0.06	-0.04004073	
2.8908	-0.06	-0.06	-0.06	-0.04004074	
2.891	-0.06	-0.06	-0.06	-0.04004075	
2.8912	-0.06	-0.06	-0.06	-0.04004075	
2.8914	-0.06	-0.06	-0.06	-0.04004076	
2.8916	-0.06	-0.06	-0.06	-0.04004076	
2.8918	-0.06	-0.06	-0.06	-0.04004076	
2.892	-0.06	-0.06	-0.06	-0.04004076	
2.8922	-0.06	-0.06	-0.06	-0.04004076	
2.8924	-0.06	-0.06	-0.06	-0.04004076	
2.8926	-0.06	-0.06	-0.06	-0.04004076	
2.8928	-0.06	-0.06	-0.06	-0.04004076	
2.893	-0.06	-0.06	-0.06	-0.04004076	
2.8932	-0.06	-0.06	-0.06	-0.04004076	
2.8934	-0.06	-0.06	-0.06	-0.04004076	
2.8936	-0.06	-0.06	-0.06	-0.04004075	
2.8938	-0.06	-0.06	-0.06	-0.04004075	
2.894	-0.06	-0.06	-0.06	-0.04004075	
2.8942	-0.06	-0.06	-0.06	-0.04004075	
2.8944	-0.06	-0.06	-0.06	-0.04004075	
2.8946	-0.06	-0.06	-0.06	-0.04004074	
2.8948	-0.06	-0.06	-0.06	-0.04004074	
2.895	-0.06	-0.06	-0.06	-0.04004074	
2.8952	-0.06	-0.06	-0.06	-0.04004074	
2.8954	-0.06	-0.06	-0.06	-0.04004074	
2.8956	-0.06	-0.06	-0.06	-0.04004074	
2.8958	-0.06	-0.06	-0.06	-0.04004073	
2.896	-0.06	-0.06	-0.06	-0.04004073	
2.8962	-0.06	-0.06	-0.06	-0.04004073	
2.8964	-0.06	-0.06	-0.06	-0.04004073	
2.8966	-0.06	-0.06	-0.06	-0.04004073	
2.8968	-0.06	-0.06	-0.06	-0.04004073	
2.897	-0.06	-0.06	-0.06	-0.04004073	
2.8972	-0.06	-0.06	-0.06	-0.04004072	
2.8974	-0.06	-0.06	-0.06	-0.04004072	
2.8976	-0.06	-0.06	-0.06	-0.04004072	
2.8978	-0.06	-0.06	-0.06	-0.04004072	
2.898	-0.06	-0.06	-0.06	-0.04004072	
2.8982	-0.06	-0.06	-0.06	-0.04004072	
2.8984	-0.06	-0.06	-0.06	-0.04004072	
2.8986	-0.06	-0.06	-0.06	-0.04004072	
2.8988	-0.06	-0.06	-0.06	-0.04004072	
2.899	-0.06	-0.06	-0.06	-0.04004072	
2.8992	-0.06	-0.06	-0.06	-0.04004071	
2.8994	-0.06	-0.06	-0.06	-0.04004071	
2.8996	-0.06	-0.06	-0.06	-0.0400407	
2.8998	-0.06	-0.06	-0.06	-0.04004069	
2.9	-0.06	-0.06	-0.06	-0.04004068	
2.9002	-0.06	-0.06	-0.06	-0.04004068	
2.9004	-0.06	-0.06	-0.06	-0.04004067	
2.9006	-0.06	-0.06	-0.06	-0.04004066	
2.9008	-0.06	-0.06	-0.06	-0.04004065	
2.901	-0.06	-0.06	-0.06	-0.04004064	
2.9012	-0.06	-0.06	-0.06	-0.04004063	
2.9014	-0.06	-0.06	-0.06	-0.04004063	
2.9016	-0.06	-0.06	-0.06	-0.04004062	
2.9018	-0.06	-0.06	-0.06	-0.04004061	
2.902	-0.06	-0.06	-0.06	-0.04004061	
2.9022	-0.06	-0.06	-0.06	-0.0400406	
2.9024	-0.06	-0.06	-0.06	-0.0400406	
2.9026	-0.06	-0.06	-0.06	-0.0400406	
2.9028	-0.06	-0.06	-0.06	-0.04004059	
2.903	-0.06	-0.06	-0.06	-0.04004059	
2.9032	-0.06	-0.06	-0.06	-0.0400406	
2.9034	-0.06	-0.06	-0.06	-0.0400406	
2.9036	-0.06	-0.06	-0.06	-0.04004061	
2.9038	-0.06	-0.06	-0.06	-0.04004062	
2.904	-0.06	-0.06	-0.06	-0.04004064	
2.9042	-0.06	-0.06	-0.06	-0.04004066	
2.9044	-0.06	-0.06	-0.06	-0.04004068	
2.9046	-0.06	-0.06	-0.06	-0.04004071	
2.9048	-0.06	-0.06	-0.06	-0.04004073	
2.905	-0.06	-0.06	-0.06	-0.04004076	
2.9052	-0.06	-0.06	-0.06	-0.04004079	
2.9054	-0.06	-0.06	-0.06	-0.04004082	
2.9056	-0.06	-0.06	-0.06	-0.04004086	
2.9058	-0.06	-0.06	-0.06	-0.0400409	
2.906	-0.06	-0.06	-0.06	-0.04004095	
2.9062	-0.06	-0.06	-0.06	-0.040041	
2.9064	-0.06	-0.06	-0.06	-0.04004105	
2.9066	-0.06	-0.06	-0.06	-0.0400411	
2.9068	-0.06	-0.06	-0.06	-0.04004116	
2.907	-0.06	-0.06	-0.06	-0.04004122	
2.9072	-0.06	-0.06	-0.06	-0.04004128	
2.9074	-0.06	-0.06	-0.06	-0.04004134	
2.9076	-0.06	-0.06	-0.06	-0.04004141	
2.9078	-0.06	-0.06	-0.06	-0.04004147	
2.908	-0.06	-0.06	-0.06	-0.04004154	
2.9082	-0.06	-0.06	-0.06	-0.04004162	
2.9084	-0.06	-0.06	-0.06	-0.04004169	
2.9086	-0.06	-0.06	-0.06	-0.04004177	
2.9088	-0.06	-0.06	-0.06	-0.04004186	
2.909	-0.06	-0.06	-0.06	-0.04004194	
2.9092	-0.06	-0.06	-0.06	-0.04004203	
2.9094	-0.06	-0.06	-0.06	-0.04004212	
2.9096	-0.06	-0.06	-0.06	-0.04004222	
2.9098	-0.06	-0.06	-0.06	-0.04004232	
2.91	-0.06	-0.06	-0.06	-0.04004242	
2.9102	-0.06	-0.06	-0.06	-0.04004253	
2.9104	-0.06	-0.06	-0.06	-0.04004264	
2.9106	-0.06	-0.06	-0.06	-0.04004275	
2.9108	-0.06	-0.06	-0.06	-0.04004286	
2.911	-0.06	-0.06	-0.06	-0.04004297	
2.9112	-0.06	-0.06	-0.06	-0.04004309	
2.9114	-0.06	-0.06	-0.06	-0.04004321	
2.9116	-0.06	-0.06	-0.06	-0.04004333	
2.9118	-0.06	-0.06	-0.06	-0.04004345	
2.912	-0.06	-0.06	-0.06	-0.04004357	
2.9122	-0.06	-0.06	-0.06	-0.04004369	
2.9124	-0.06	-0.06	-0.06	-0.04004382	
2.9126	-0.06	-0.06	-0.06	-0.04004394	
2.9128	-0.06	-0.06	-0.06	-0.04004405	
2.913	-0.06	-0.06	-0.06	-0.04004417	
2.9132	-0.06	-0.06	-0.06	-0.04004429	
2.9134	-0.06	-0.06	-0.06	-0.04004441	
2.9136	-0.06	-0.06	-0.06	-0.04004452	
2.9138	-0.06	-0.06	-0.06	-0.04004464	
2.914	-0.06	-0.06	-0.06	-0.04004475	
